2013,3,38,74,83,67
2013,3,16,25,27,23
2013,3,3,11,10,13
2013,3,3,11,15,10
2013,3,3,22,3,11
2013,3,9,18,12,17
2013,3,12,17,13,14
2013,3,11,20,13,16
2013,3,18,18,7,15
2013,3,15,19,7,16
2013,3,16,16,16,16
2013,3,12,15,10,17
2013,3,9,17,8,13
2013,3,16,21,14,10
2013,3,13,16,12,14
2013,3,9,18,7,12
2013,3,11,18,3,15
2013,3,18,22,7,16
2013,3,27,22,25,23
2013,3,35,32,36,37
2013,3,36,41,33,38
2013,3,33,35,24,30
2013,3,36,34,35,34
2013,3,44,34,45,48
2013,3,66,69,65,71
2013,3,72,79,60,82
2013,3,60,77,57,77
2013,3,58,75,72,83
2013,3,58,85,58,92
2013,3,72,79,85,84
2013,3,61,68,69,84
2013,3,73,74,55,75
2013,3,80,99,89,92
2013,3,100,99,100,92
2013,3,115,106,111,112
2013,3,115,124,102,124
2013,3,111,108,89,122
2013,3,101,92,85,109
2013,3,102,95,79,111
2013,3,111,105,81,121
2013,3,116,105,89,128
2013,3,117,110,90,127
2013,3,118,110,92,126
2013,3,128,118,97,136
2013,3,147,155,145,165
2013,3,161,173,130,182
2013,3,159,175,135,182
2013,3,138,197,168,195
2013,3,177,192,185,205
2013,3,196,192,188,217
2013,3,191,214,202,226
2013,3,183,218,211,220
2013,3,169,215,202,197
2013,3,163,183,186,187
2013,3,162,172,162,174
2013,3,168,177,134,181
2013,3,168,177,135,192
2013,3,225,222,227,254
2013,3,244,246,250,271
2013,3,280,279,272,302
2013,3,254,264,237,294
2013,3,261,256,230,280
2013,3,275,257,262,294
2013,3,290,257,230,302
2013,3,309,275,244,324
2013,3,304,294,249,315
2013,3,281,304,278,328
2013,3,287,308,272,355
2013,3,355,378,328,405
2013,3,335,351,339,347
2013,3,290,322,279,346
2013,3,290,313,278,342
2013,3,275,307,301,327
2013,3,274,299,298,332
2013,3,270,306,297,328
2013,3,296,310,300,325
2013,3,289,300,296,315
2013,3,273,274,279,295
2013,3,242,238,240,239
2013,3,211,202,207,212
2013,3,178,202,162,214
2013,3,194,212,217,215
2013,3,160,202,196,208
2013,3,186,202,163,229
2013,3,208,222,220,235
2013,3,164,222,184,199
2013,3,172,238,171,251
2013,3,208,253,205,280
2013,3,260,228,233,250
2013,3,216,200,187,205
2013,3,194,200,184,202
2013,3,153,183,190,204
2013,3,161,182,154,216
2013,3,216,191,196,221
2013,3,216,194,208,227
2013,3,212,200,215,235
2013,3,211,211,217,236
2013,3,173,223,218,232
2013,3,176,241,181,258
2013,3,190,260,198,273
2013,3,200,276,218,287
2013,3,226,294,235,316
2013,3,275,320,258,337
2013,3,318,347,286,359
2013,3,347,382,316,394
2013,3,362,385,338,393
2013,3,404,385,337,402
2013,3,396,395,339,400
2013,3,357,389,341,422
2013,3,373,389,350,429
2013,3,394,457,371,480
2013,3,417,495,412,512
2013,3,441,521,462,541
2013,3,487,510,485,498
2013,3,430,492,481,517
2013,3,329,478,309,246
2013,3,46,338,53,39
2013,3,29,60,30,14
2013,3,22,31,18,15
2013,3,14,7,15,10
2013,3,12,8,3,13
2013,3,3,5,10,9
2013,3,3,6,3,13
2013,3,3,3,3,10
2013,3,3,6,3,7
2013,3,12,10,6,6
2013,3,10,8,13,9
2013,3,12,3,12,10
2013,3,11,11,16,19
2013,3,12,12,16,14
2013,3,3,22,3,22
2013,3,13,21,29,25
2013,3,73,75,73,87
2013,3,45,52,44,49
2013,3,35,52,15,36
2013,3,32,30,9,30
2013,3,32,30,9,35
2013,3,29,37,4,30
2013,3,13,30,8,33
2013,3,14,30,6,34
2013,3,30,31,5,36
2013,3,11,29,3,25
2013,3,7,26,3,23
2013,3,9,25,3,22
2013,3,6,28,3,34
2013,3,34,37,15,34
2013,3,44,45,40,48
2013,3,47,46,25,59
2013,3,63,59,32,68
2013,3,47,61,39,69
2013,3,47,60,37,69
2013,3,50,59,40,69
2013,3,49,59,65,72
2013,3,48,60,40,63
2013,3,45,52,38,57
2013,3,42,38,39,41
2013,3,29,38,20,60
2013,3,72,3,90,105
2013,3,73,3,90,83
2013,3,58,48,64,75
2013,3,41,59,50,62
2013,3,38,58,47,53
2013,3,33,50,46,54
2013,3,34,47,47,45
2013,3,28,41,27,29
2013,3,30,28,30,28
2013,3,19,25,6,36
2013,3,43,39,34,39
2013,3,56,42,44,48
2013,3,45,42,63,63
2013,3,53,57,54,56
2013,3,82,57,47,56
2013,3,3,44,56,65
2013,3,10,43,44,49
2013,3,49,47,48,53
2013,3,48,51,31,53
2013,3,62,59,56,63
2013,3,64,58,53,70
2013,3,70,75,54,91
2013,3,81,85,65,97
2013,3,95,89,74,102
2013,3,90,89,75,109
2013,3,97,100,81,119
2013,3,108,110,101,118
2013,3,107,107,77,114
2013,3,94,94,84,98
2013,3,85,84,85,91
2013,3,86,88,79,94
2013,3,90,88,63,97
2013,3,96,96,70,108
2013,3,97,105,74,107
2013,3,88,97,72,104
2013,3,98,100,73,105
2013,3,121,113,108,123
2013,3,137,129,3,148
2013,3,154,145,88,164
2013,3,174,153,154,173
2013,3,173,155,158,172
2013,3,185,172,162,183
2013,3,187,173,179,192
2013,3,193,186,183,198
2013,3,198,194,188,210
2013,3,208,197,200,224
2013,3,208,197,199,224
2013,3,211,202,193,224
2013,3,192,137,188,211
2013,3,177,137,167,210
2013,3,173,141,170,209
2013,3,161,144,157,166
2013,3,124,148,110,125
2013,3,104,150,80,94
2013,3,152,151,130,51
2013,3,56,152,48,58
2013,3,14,150,53,51
2013,3,8,149,19,17
2013,3,10,142,12,14
2013,3,136,139,121,18
2013,3,132,135,117,17
2013,3,128,132,120,66
2013,3,60,55,53,63
2013,3,60,53,57,62
2013,3,76,61,68,73
2013,3,72,70,70,76
2013,3,62,55,62,62
2013,3,73,56,67,74
2013,3,75,63,76,82
2013,3,67,65,67,74
2013,3,69,66,71,69
2013,3,62,62,58,63
2013,3,60,59,62,61
2013,3,62,59,49,54
2013,3,52,54,51,50
2013,3,50,52,51,51
2013,3,53,50,45,51
2013,3,53,45,48,51
2013,3,54,48,48,52
2013,3,52,48,53,56
2013,3,45,51,55,60
2013,3,47,68,60,76
2013,3,46,88,68,97
2013,3,80,76,79,86
2013,3,86,83,83,88
2013,3,93,84,83,91
2013,3,89,76,81,90
2013,3,93,87,89,96
2013,3,92,92,89,94
2013,3,94,92,86,86
2013,3,63,67,72,71
2013,3,21,17,15,18
2013,3,15,9,10,15
2013,3,12,7,15,11
2013,3,12,9,5,12
2013,3,8,8,6,8
2013,3,6,8,8,5
2013,3,6,9,4,9
2013,3,7,8,11,10
2013,3,8,8,6,9
2013,3,8,9,5,11
2013,3,8,11,8,9
2013,3,8,14,8,11
2013,3,8,12,12,13
2013,3,10,13,12,18
2013,3,12,20,19,18
2013,3,13,18,15,11
2013,3,11,9,12,12
2013,3,4,10,7,12
2013,3,10,14,14,11
2013,3,4,14,13,15
2013,3,5,13,7,13
2013,3,4,11,13,12
2013,3,9,13,10,12
2013,3,17,15,13,15
2013,3,25,19,14,21
2013,3,34,25,30,32
2013,3,48,38,46,50
2013,3,60,49,53,60
2013,3,55,52,56,56
2013,3,58,52,52,58
2013,3,58,52,53,71
2013,3,66,77,70,91
2013,3,73,84,79,88
2013,3,78,88,78,90
2013,3,78,80,80,74
2013,3,70,74,67,86
2013,3,68,80,73,103
2013,3,72,90,89,119
2013,3,98,117,113,121
2013,3,113,120,119,137
2013,3,111,125,114,126
2013,3,100,100,99,112
2013,3,129,121,120,137
2013,3,127,116,119,129
2013,3,134,127,131,137
2013,3,116,113,114,123
2013,3,111,113,114,115
2013,3,109,103,101,117
2013,3,128,100,115,135
2013,3,120,119,130,127
2013,3,100,94,97,102
2013,3,94,94,84,97
2013,3,95,80,89,98
2013,3,100,93,99,110
2013,3,115,98,117,128
2013,3,140,111,129,153
2013,3,165,124,155,174
2013,3,178,147,162,187
2013,3,180,169,178,188
2013,3,188,161,181,196
2013,3,162,176,154,196
2013,3,192,180,154,205
2013,3,201,189,199,217
2013,3,221,209,208,229
2013,3,225,219,224,240
2013,3,224,213,213,231
2013,3,186,197,197,211
2013,3,187,185,190,210
2013,3,3,189,191,210
2013,3,3,197,204,223
2013,3,3,194,204,220
2013,3,220,196,204,223
2013,3,210,216,203,234
2013,3,196,232,197,231
2013,3,152,232,150,154
2013,3,128,145,125,128
2013,3,125,116,122,132
2013,3,126,117,123,134
2013,3,130,123,126,135
2013,3,130,124,125,134
2013,3,129,124,99,139
2013,3,137,118,105,171
2013,3,188,132,189,204
2013,3,211,177,184,183
2013,3,211,158,165,179
2013,3,3,164,166,192
2013,3,127,184,180,194
2013,3,152,165,156,156
2013,3,70,102,85,84
2013,3,70,22,85,21
2013,3,16,22,18,16
2013,3,13,13,12,15
2013,3,11,13,14,17
2013,3,10,12,9,26
2013,3,12,12,8,16
2013,3,16,14,11,15
2013,3,16,11,3,15
2013,3,13,20,12,16
2013,3,13,20,12,15
2013,3,10,16,10,16
2013,3,10,11,10,8
2013,3,6,12,9,8
2013,3,7,18,12,7
2013,3,7,17,13,8
2013,3,8,12,13,16
2013,3,14,29,18,17
2013,3,11,25,11,25
2013,3,12,16,14,13
2013,3,14,18,9,19
2013,3,21,13,15,18
2013,3,18,16,12,15
2013,3,19,10,16,21
2013,3,12,16,14,11
2013,3,12,16,11,21
2013,3,6,8,17,20
2013,3,14,12,12,22
2013,3,14,6,12,17
2013,3,52,29,40,60
2013,3,93,80,88,97
2013,3,108,102,107,120
2013,3,104,100,106,111
2013,3,102,100,98,109
2013,3,102,93,97,110
2013,3,100,95,102,93
2013,3,110,101,98,103
2013,3,105,103,107,100
2013,3,93,100,98,110
2013,3,93,105,98,100
2013,3,100,101,103,93
2013,3,84,99,96,97
2013,3,88,105,104,116
2013,3,102,120,117,127
2013,3,103,108,97,117
2013,3,82,82,76,90
2013,3,72,70,72,78
2013,3,102,103,99,119
2013,3,112,110,108,121
2013,3,102,110,98,108
2013,3,92,83,86,93
2013,3,76,88,87,97
2013,3,92,93,92,100
2013,3,94,95,95,101
2013,3,66,66,66,75
2013,3,58,59,61,58
2013,3,58,59,55,66
2013,3,58,63,61,72
2013,3,61,64,60,75
2013,3,69,63,66,82
2013,3,71,77,70,85
2013,3,73,75,73,82
2013,3,72,79,70,81
2013,3,71,74,71,84
2013,3,79,75,76,90
2013,3,82,79,84,93
2013,3,82,83,80,100
2013,3,82,84,80,122
2013,3,86,80,75,90
2013,3,90,80,81,97
2013,3,103,99,95,116
2013,3,103,91,95,110
2013,3,90,89,85,98
2013,3,86,84,83,104
2013,3,77,73,77,85
2013,3,81,84,80,91
2013,3,91,93,72,107
2013,3,76,96,73,100
2013,3,79,96,75,101
2013,3,85,92,79,107
2013,3,90,93,83,105
2013,3,94,96,78,106
2013,3,97,97,80,109
2013,3,108,104,89,130
2013,3,110,114,98,131
2013,3,124,116,97,140
2013,3,137,120,127,141
2013,3,154,159,155,174
2013,3,154,174,155,193
2013,3,188,189,192,203
2013,3,199,206,200,230
2013,3,213,212,208,227
2013,3,231,223,230,251
2013,3,248,227,228,248
2013,3,239,227,229,243
2013,3,241,230,234,253
2013,3,241,239,234,258
2013,3,239,240,241,254
2013,3,243,233,213,259
2013,3,239,227,233,256
2013,3,245,234,236,255
2013,3,237,234,236,246
2013,3,242,232,229,244
2013,4,219,224,236,259
2013,4,250,239,239,244
2013,4,240,237,210,256
2013,4,240,243,210,250
2013,4,226,236,223,245
2013,4,226,230,223,247
2013,4,201,229,196,247
2013,4,138,192,182,158
2013,4,13,14,12,18
2013,4,8,11,14,15
2013,4,17,11,15,15
2013,4,25,22,24,29
2013,4,37,38,27,39
2013,4,37,32,32,37
2013,4,28,38,31,39
2013,4,28,31,31,41
2013,4,20,31,10,38
2013,4,22,28,25,31
2013,4,21,23,11,29
2013,4,20,19,9,20
2013,4,13,19,16,19
2013,4,8,9,3,7
2013,4,8,9,3,7
2013,4,7,6,4,6
2013,4,8,4,17,13
2013,4,10,19,17,20
2013,4,10,27,17,49
2013,4,63,28,61,64
2013,4,64,58,62,96
2013,4,122,77,87,122
2013,4,148,160,138,175
2013,4,165,163,146,176
2013,4,156,165,168,164
2013,4,147,160,136,169
2013,4,144,152,132,155
2013,4,142,142,146,144
2013,4,122,118,126,119
2013,4,112,104,110,113
2013,4,131,122,118,130
2013,4,108,117,109,122
2013,4,118,117,126,130
2013,4,118,130,126,138
2013,4,135,147,135,149
2013,4,135,145,135,153
2013,4,163,148,156,184
2013,4,163,160,156,179
2013,4,161,171,170,183
2013,4,163,191,181,194
2013,4,170,202,177,184
2013,4,168,162,164,153
2013,4,168,149,164,150
2013,4,129,149,125,126
2013,4,129,130,125,156
2013,4,170,158,163,156
2013,4,177,175,176,178
2013,4,203,228,216,243
2013,4,177,136,151,122
2013,4,122,98,103,100
2013,4,82,69,72,73
2013,4,82,55,72,60
2013,4,48,41,41,46
2013,4,40,46,34,33
2013,4,38,41,31,32
2013,4,38,30,31,34
2013,4,36,30,38,37
2013,4,36,37,38,38
2013,4,42,44,36,38
2013,4,36,39,42,47
2013,4,45,58,51,61
2013,4,38,58,47,48
2013,4,38,49,47,47
2013,4,46,42,48,56
2013,4,63,42,66,72
2013,4,82,60,77,89
2013,4,83,77,81,92
2013,4,73,81,81,83
2013,4,80,83,80,87
2013,4,86,84,92,89
2013,4,86,90,92,100
2013,4,102,101,97,107
2013,4,103,90,98,98
2013,4,80,81,77,78
2013,4,76,68,70,83
2013,4,76,74,70,84
2013,4,71,74,77,91
2013,4,96,86,71,99
2013,4,96,97,71,99
2013,4,81,98,77,111
2013,4,87,98,87,118
2013,4,87,100,87,122
2013,4,92,97,107,117
2013,4,92,99,98,113
2013,4,92,90,98,108
2013,4,111,89,98,110
2013,4,111,91,108,121
2013,4,111,104,108,122
2013,4,117,99,106,116
2013,4,107,97,95,106
2013,4,108,106,107,107
2013,4,104,106,107,111
2013,4,104,99,89,122
2013,4,45,26,33,88
2013,4,45,9,33,24
2013,4,14,7,11,9
2013,4,14,12,11,12
2013,4,13,7,18,15
2013,4,13,14,18,11
2013,4,13,8,7,11
2013,4,4,6,3,9
2013,4,6,10,5,10
2013,4,6,9,5,9
2013,4,13,8,3,8
2013,4,7,8,3,9
2013,4,6,8,3,8
2013,4,3,5,3,7
2013,4,3,7,3,6
2013,4,3,6,8,6
2013,4,3,5,3,6
2013,4,3,8,3,5
2013,4,3,14,3,12
2013,4,15,19,5,17
2013,4,14,11,6,11
2013,4,14,11,11,16
2013,4,13,15,5,13
2013,4,11,15,3,10
2013,4,9,14,3,12
2013,4,3,15,6,10
2013,4,6,10,15,15
2013,4,6,11,15,11
2013,4,5,9,10,13
2013,4,4,17,3,11
2013,4,20,26,6,14
2013,4,20,42,19,24
2013,4,35,41,50,33
2013,4,35,25,50,34
2013,4,28,25,37,32
2013,4,34,31,33,36
2013,4,47,46,44,43
2013,4,57,57,58,55
2013,4,60,62,54,57
2013,4,60,62,54,57
2013,4,59,62,61,59
2013,4,72,92,83,104
2013,4,90,84,88,90
2013,4,74,66,63,69
2013,4,67,66,64,67
2013,4,65,70,65,63
2013,4,73,78,66,71
2013,4,89,76,74,77
2013,4,97,88,63,80
2013,4,83,103,112,89
2013,4,117,117,120,106
2013,4,132,133,123,114
2013,4,110,116,114,126
2013,4,84,78,83,97
2013,4,85,86,86,83
2013,4,93,92,91,97
2013,4,89,89,92,90
2013,4,90,83,82,93
2013,4,90,83,82,78
2013,4,52,53,53,54
2013,4,39,57,55,59
2013,4,51,52,40,44
2013,4,20,27,27,22
2013,4,25,20,27,27
2013,4,39,32,44,33
2013,4,36,30,41,29
2013,4,27,21,25,13
2013,4,20,16,17,15
2013,4,20,15,16,17
2013,4,17,14,17,16
2013,4,14,16,14,14
2013,4,13,15,17,14
2013,4,13,12,16,12
2013,4,11,11,16,17
2013,4,18,13,43,13
2013,4,23,13,21,12
2013,4,23,12,23,12
2013,4,16,11,12,16
2013,4,21,14,16,10
2013,4,15,10,17,15
2013,4,12,12,16,11
2013,4,14,12,12,13
2013,4,12,12,10,12
2013,4,14,12,11,10
2013,4,13,8,13,8
2013,4,10,11,12,6
2013,4,10,9,12,8
2013,4,11,8,12,8
2013,4,5,10,8,9
2013,4,10,13,10,9
2013,4,13,10,12,11
2013,4,11,12,6,10
2013,4,14,14,12,12
2013,4,11,12,12,13
2013,4,11,12,12,13
2013,4,15,15,14,14
2013,4,13,17,16,14
2013,4,12,16,16,14
2013,4,14,12,15,11
2013,4,14,15,13,11
2013,4,13,10,14,12
2013,4,13,12,14,13
2013,4,15,12,14,14
2013,4,13,11,14,22
2013,4,8,12,11,11
2013,4,11,12,10,11
2013,4,15,10,8,10
2013,4,14,12,15,10
2013,4,13,8,10,11
2013,4,12,11,12,9
2013,4,12,12,11,11
2013,4,11,13,14,8
2013,4,11,10,10,9
2013,4,9,12,12,11
2013,4,12,10,12,8
2013,4,15,16,12,12
2013,4,14,16,11,12
2013,4,14,13,14,12
2013,4,9,11,17,10
2013,4,17,14,13,10
2013,4,16,15,12,14
2013,4,12,13,8,17
2013,4,13,10,14,10
2013,4,12,9,8,7
2013,4,13,10,15,6
2013,4,15,10,14,10
2013,4,18,13,13,17
2013,4,31,18,16,17
2013,4,23,27,25,21
2013,4,23,27,25,26
2013,4,30,26,24,21
2013,4,30,27,25,27
2013,4,31,30,28,29
2013,4,31,30,26,41
2013,4,27,22,16,16
2013,4,20,12,18,15
2013,4,20,17,20,13
2013,4,26,11,20,18
2013,4,12,13,17,10
2013,4,13,14,11,13
2013,4,19,14,16,12
2013,4,15,8,10,14
2013,4,10,13,10,5
2013,4,10,22,10,11
2013,4,24,58,28,22
2013,4,29,61,33,41
2013,4,44,54,36,49
2013,4,44,44,36,32
2013,4,39,40,44,38
2013,4,38,34,41,41
2013,4,37,38,41,35
2013,4,43,57,43,42
2013,4,64,62,58,55
2013,4,63,63,64,62
2013,4,58,84,69,66
2013,4,50,66,80,64
2013,4,53,62,58,53
2013,4,53,64,58,62
2013,4,55,64,59,53
2013,4,56,58,72,50
2013,4,56,80,86,62
2013,4,50,61,45,74
2013,4,58,55,58,45
2013,4,58,50,56,54
2013,4,56,48,52,52
2013,4,59,50,56,47
2013,4,62,52,62,52
2013,4,68,56,62,54
2013,4,65,60,64,59
2013,4,68,60,66,57
2013,4,84,75,79,65
2013,4,84,75,79,91
2013,4,109,100,105,100
2013,4,107,111,105,109
2013,4,108,114,97,101
2013,4,108,119,102,111
2013,4,108,113,102,101
2013,4,121,119,122,110
2013,4,134,136,138,117
2013,4,148,128,136,132
2013,4,95,92,83,117
2013,4,37,32,38,75
2013,4,36,17,18,25
2013,4,22,14,15,14
2013,4,22,14,14,16
2013,4,15,10,14,10
2013,4,17,8,8,10
2013,4,17,5,9,8
2013,4,18,11,14,10
2013,4,18,13,12,10
2013,4,15,10,9,12
2013,4,17,9,4,8
2013,4,15,12,10,6
2013,4,10,8,6,5
2013,4,3,15,9,6
2013,4,3,17,4,7
2013,4,10,9,9,6
2013,4,12,8,11,6
2013,4,12,10,9,9
2013,4,3,7,8,7
2013,4,3,25,7,10
2013,4,56,55,44,34
2013,4,64,55,61,59
2013,4,52,43,49,53
2013,4,51,47,53,45
2013,4,53,42,48,38
2013,4,51,43,48,39
2013,4,51,44,44,45
2013,4,56,45,54,42
2013,4,59,48,59,43
2013,4,59,51,59,50
2013,4,58,66,56,48
2013,4,71,60,68,63
2013,4,64,59,58,59
2013,4,56,54,45,53
2013,4,51,55,49,42
2013,4,55,56,52,44
2013,4,55,73,52,50
2013,4,77,73,73,65
2013,4,76,84,72,70
2013,4,72,68,77,73
2013,4,62,66,66,71
2013,4,69,70,66,62
2013,4,79,71,74,73
2013,4,80,71,86,73
2013,4,60,82,85,79
2013,4,89,93,92,79
2013,4,88,100,92,89
2013,4,121,108,114,99
2013,4,105,90,98,102
2013,4,84,66,72,81
2013,4,68,58,63,69
2013,4,58,51,57,64
2013,4,58,53,56,55
2013,4,55,51,53,53
2013,4,56,52,53,50
2013,4,55,52,52,57
2013,4,55,56,60,53
2013,4,67,66,61,63
2013,4,66,47,61,64
2013,4,54,50,78,61
2013,4,62,55,59,63
2013,4,62,65,58,58
2013,4,71,73,76,74
2013,4,87,81,90,70
2013,4,85,71,73,80
2013,4,72,62,72,70
2013,4,70,43,61,57
2013,4,42,32,46,39
2013,4,35,36,40,36
2013,4,26,36,29,28
2013,4,70,63,72,27
2013,4,70,63,72,62
2013,4,86,81,81,96
2013,4,78,64,74,78
2013,4,61,49,52,75
2013,4,56,50,51,57
2013,4,56,49,50,48
2013,4,45,63,43,52
2013,4,31,43,31,47
2013,4,29,30,21,37
2013,4,37,30,30,27
2013,4,37,36,34,28
2013,4,39,55,53,45
2013,4,39,51,53,51
2013,4,44,42,37,32
2013,4,61,57,52,46
2013,4,61,64,58,55
2013,4,59,48,47,55
2013,4,86,47,43,49
2013,4,47,45,47,43
2013,4,46,52,47,44
2013,4,49,53,47,46
2013,4,26,56,43,39
2013,4,11,19,24,10
2013,4,9,12,15,13
2013,4,9,12,14,9
2013,4,11,8,12,6
2013,4,3,14,8,8
2013,4,6,9,5,10
2013,4,7,8,6,8
2013,4,7,9,6,9
2013,4,7,8,8,9
2013,4,7,13,7,7
2013,4,10,8,12,6
2013,4,4,10,5,6
2013,4,7,3,5,7
2013,4,12,11,6,6
2013,4,16,8,12,7
2013,4,13,8,11,9
2013,4,14,13,6,8
2013,4,15,27,17,16
2013,4,18,36,26,25
2013,4,17,24,25,28
2013,4,26,26,26,23
2013,4,40,34,41,41
2013,4,40,41,43,41
2013,4,46,53,54,56
2013,4,65,70,64,72
2013,4,68,61,67,63
2013,4,55,59,59,65
2013,4,44,47,50,43
2013,4,36,33,36,41
2013,4,34,31,35,43
2013,4,29,32,33,28
2013,4,21,29,20,35
2013,4,46,43,36,41
2013,4,55,48,55,59
2013,4,54,48,57,57
2013,4,50,49,52,51
2013,4,54,53,54,57
2013,4,56,58,55,64
2013,4,66,61,50,71
2013,4,64,62,66,73
2013,4,64,61,62,67
2013,4,60,57,55,64
2013,4,63,56,60,65
2013,4,70,56,50,74
2013,4,74,69,73,80
2013,4,78,71,60,84
2013,4,69,73,77,83
2013,4,81,73,72,86
2013,4,75,87,84,92
2013,4,87,88,82,84
2013,4,79,75,66,78
2013,4,66,77,61,75
2013,4,83,78,63,81
2013,4,64,76,62,70
2013,4,66,63,56,69
2013,4,61,57,60,63
2013,4,72,68,71,75
2013,4,70,67,66,67
2013,4,76,67,72,73
2013,4,79,68,80,81
2013,4,82,77,79,78
2013,4,89,83,83,91
2013,4,99,98,100,105
2013,4,112,108,106,117
2013,4,115,108,114,118
2013,4,119,110,98,125
2013,4,115,115,100,123
2013,4,117,120,99,132
2013,4,116,134,112,126
2013,4,118,142,116,136
2013,4,127,151,125,151
2013,4,138,147,137,143
2013,4,168,170,156,156
2013,4,172,170,173,164
2013,4,145,150,145,147
2013,4,118,146,119,134
2013,4,118,136,110,138
2013,4,119,136,111,140
2013,4,151,133,137,142
2013,4,154,152,152,149
2013,4,139,136,137,137
2013,4,86,87,88,89
2013,4,101,96,97,104
2013,4,114,102,82,114
2013,4,122,111,88,120
